x,y,c
443617,926359,11
261238,491379,6
174291,339488,16
700003,965911,13
740104,673513,10
33387.2,992828,17
617298,600726,3
860408,903378,7
487869,645070,2
11261.3,884518,17
295450,31830.8,29
164312,715110,25
39674.1,622883,5
529649,526597,2
525468,935820,11
199072,842555,17
520676,732261,14
51576.3,693838,21
902829,35767.7,19
723807,474105,9
517258,834437,11
726493,23835,4
753380,255104,26
938993,830317,7
393292,795526,14
66713.5,834864,21
227912,389874,28
828425,771477,10
389325,788934,14
275063,843287,18
445204,80202.6,22
354625,508744,6
161199,287240,24
253517,813562,25
590320,986511,11
789117,699881,10
914579,899777,7
825220,670339,10
374157,577380,2
958434,711081,0
791131,711814,10
200140,105228,12
760826,434828,9
687857,326182,8
663289,282662,8
216803,208655,27
368297,483383,6
223273,684225,25
993072,957457,7
389843,158452,15
449843,49256.9,22
913022,726737,0
911954,650136,0
296182,496475,6
861202,156072,19
930448,936369,7
177343,753319,25
329875,24018.1,29
920652,962767,7
319285,647359,25
162725,331034,16
357555,848079,18
567827,750481,3
141972,709830,21
536668,251534,8
305490,608753,6
727653,364849,26
13031.4,788629,21
788079,415082,9
209449,420057,28
285379,519211,6
798486,78463.1,4
253029,734336,25
758843,554430,9
579638,865383,11
762322,715964,10
800165,22370.1,4
866085,402905,23
818903,238563,26
941771,670553,0
829981,445814,9
292795,741783,25
328166,982269,18
32075,394848,16
745506,697958,10
863704,837306,7
32136,759148,21
562517,16266.4,22
549364,549303,2
299875,419324,28
80721.5,755150,21
644398,350902,8
724418,931272,13
202094,55543.7,12
23438.2,681722,21
72878.2,520554,5
53560,209113,24
216224,957305,17
439070,483596,20
63448,455092,16
535600,800836,14
911039,748039,0
426374,157842,15
404248,60426.6,29
52522.4,797784,21
400464,226447,15
862545,590258,0
305887,333903,28
945677,743645,0
241401,654469,25
835536,815882,10
729759,208075,26
155644,227882,27
637623,602191,3
156224,609302,5
475845,404462,20
83590.2,449751,16
482040,880551,11
357341,811609,14
812006,78127.4,4
828913,409314,23
267953,593249,6
84383.7,299570,24
925077,534684,0
960387,881802,7
400739,839076,14
285958,4028.44,29
975799,800562,7
476882,831141,14
941038,95706,19
108676,882992,17
38270.2,328410,24
113498,419507,16
310923,816645,18
903867,256233,26
705710,618213,3
649831,268624,8
994446,271920,23
251350,407666,28
643086,35706.7,4
376415,129307,29
762932,164800,4
407666,861080,14
868709,609546,0
375591,615436,2
457778,54353.5,22
83681.8,236396,24
45228.4,87832.3,12
773186,158727,4
860408,116642,19
959075,91982.8,19
561937,36195,22
616810,840480,11
681692,274514,8
839137,659780,10
688925,257515,8
537889,256111,8
201758,228126,27
860469,878872,7
585253,315714,8
852718,69948.4,19
591479,416883,1
651723,634571,3
441633,444014,20
259285,414930,28
446608,444472,20
855739,608600,0
538957,619221,2
786370,794610,10
566332,997803,11
919187,646901,0
504532,83376.6,22
150273,643483,5
507096,791559,14
556108,51149,22
546403,93936,22
176611,201453,27
942991,569292,0
791437,700674,10
947630,183538,19
442396,859371,14
364269,692404,14
990905,410169,23
601672,711051,3
795160,631031,10
144749,348216,16
783654,430677,9
869778,984527,7
905423,908994,7
509720,908567,11
283334,498764,6
542192,738151,3
508438,159246,22
435408,469863,20
514695,341105,20
183905,243507,27
491806,712149,14
11627.6,106357,12
451216,40345.5,22
646504,837092,13
484848,304666,15
298105,867122,18
570360,168554,22
27283.5,145054,12
106357,531510,5
206519,48616,12
332804,94363.2,29
856838,786493,10
526719,860256,11
439161,774163,14
491592,370495,20
796503,836329,13
500687,367229,20
15381.3,410749,16
637654,607196,3
626698,829463,11
527268,850612,11
417219,855556,14
887906,738548,10
807703,587024,9
292642,476363,6
885372,222327,19
122196,87649.2,12
393689,646229,2
52705.5,613910,5
896908,959990,7
675436,136662,4
581805,574816,1
111057,17426.1,12
355846,933500,18
890744,408185,23
677023,951811,13
49226.4,8972.44,12
527848,499313,1
440474,364483,20
754509,295267,26
865047,820063,7
250130,106204,29
821070,730247,10
800256,718711,10
675161,747337,3
448531,452406,20
927671,145573,19
611621,597186,3
138707,279336,24
491745,730949,14
115360,555345,5
238868,24506.4,29
257729,850063,18
415326,994049,18
653096,240822,8
249062,342601,28
710654,375500,26
545763,167821,22
975982,900693,7
593127,524522,1
375439,230079,15
556261,748802,3
642933,686514,3
358135,692068,25
198340,818384,25
485366,713126,14
405988,600055,2
185400,549547,5
64760.3,399060,16
749931,670034,10
296396,157750,27
635670,14709.9,4
827937,316935,26
683157,790735,3
135350,729514,21
283120,828364,18
152440,299417,24
629536,543748,1
374187,456832,20
819025,423444,9
328440,973815,18
127537,768456,21
671407,158177,4
946287,835536,7
712394,261391,26
211585,117435,27
111759,126225,12
346446,935148,18
951628,804895,7
364238,399518,28
474715,224158,15
500137,764000,14
647755,85116.1,4
150029,854152,17
457533,187170,15
642170,255684,8
616260,383740,1
62532.4,888913,17
259896,535112,6
632862,122684,4
397839,247536,15
615040,311136,8
436232,2777.18,22
26459.5,190313,24
177831,611255,5
206946,584796,6
421430,894131,18
118198,959410,17
770379,234565,26
796838,144078,4
637196,266366,8
250954,678610,25
822993,610096,9
913266,294961,23
584277,350566,8
163152,708029,25
898343,998047,7
34760.6,735771,21
827570,114719,19
658681,454665,1
589038,744255,3
870266,228217,26
279855,375774,28
380535,661672,2
322031,537706,6
571123,450056,1
690695,366436,8
969207,332316,23
8545.18,763604,21
405988,560686,2
746696,163823,4
386792,69978.9,29
196173,608448,5
930052,510758,23
689291,885128,13
688894,115329,4
878933,73397,19
179174,627400,5
856319,57405.3,19
24475.8,862087,17
621937,552080,1
921415,505661,23
53743.1,67629,12
146001,132420,12
156774,128849,12
495621,738548,14
163823,98544.3,12
210089,993866,17
103824,254494,24
269845,515305,6
895535,457595,23
150822,397534,16
977660,954588,7
249672,620960,6
83986.9,704367,21
406507,420972,20
131932,227729,24
868526,866909,7
445235,483352,20
280923,394879,28
800317,789270,10
490555,484573,20
191778,467879,16
720939,696371,10
888791,816950,7
658040,513321,1
416150,321574,15
791162,489212,9
676565,855007,13
613788,713645,3
648213,83834.3,4
627247,192877,8
81392.9,532395,5
130436,36927.4,12
492294,885281,11
148900,960997,17
645558,252022,8
177618,183325,27
751122,399426,26
313883,951048,18
898556,506607,9
458113,278512,15
941832,937223,7
194281,666341,25
253426,978149,18
344523,201056,15
611042,590075,1
656423,151494,4
92349,76296.3,12
247566,591235,6
355205,328196,28
925260,322459,23
197790,73213.9,12
947325,72878.2,19
951872,460219,23
815180,212928,26
185766,489486,16
918455,719413,0
508744,360302,20
907712,417676,23
97293,888882,17
180914,294961,27
36652.7,869198,17
457930,514603,2
804346,737358,10
707419,302530,26
352489,275185,15
310678,746513,25
386151,482742,20
918516,369854,23
718467,281777,26
607624,743889,3
133213,511490,5
297067,4181.04,29
123905,867367,17
566607,569933,1
333628,138340,29
653066,248024,8
616108,444258,1
114841,869137,17
499435,285867,15
69826.3,265877,24
585894,222480,8
656331,400525,1
188574,9308.15,12
63661.6,394269,16
414869,185034,15
755699,737205,10
78676.7,523759,5
986908,685934,0
390057,580645,2
19226.7,412671,16
449080,889157,11
207007,479019,6
292398,340403,28
954314,296182,23
727439,9888,4
91982.8,23468.7,12
565264,324534,8
88625.8,477523,16
256813,105472,29
333720,694815,25
469436,805414,14
130558,442946,16
940031,307443,23
640492,827357,13
130558,92989.9,12
451643,823389,14
916746,540025,0
329844,697684,25
885556,709586,0
672689,495956,1
930601,340037,23
853206,689901,10
833766,19013,4
634510,320719,8
541459,772637,14
783197,173589,4
1e+06,717765,0
534959,292795,8
840175,98757.9,19
295267,126011,29
14526.8,93142.5,12
512772,392407,20
820978,351146,26
674703,29755.5,4
717460,455794,1
460372,912900,11
68727.7,474380,16
880123,76937.2,19
592730,651753,3
346263,548814,6
916959,185888,19
694998,211219,8
438826,61372.7,22
828303,25055.7,4
732200,214057,26
498367,39216.3,22
181738,990387,17
439467,548021,2
482467,69063.4,22
185675,142033,27
237007,859920,18
127018,860408,17
244392,3662.22,29
271645,818659,25
326670,101810,29
426527,180883,15
806482,319376,26
705741,791925,10
157659,165044,27
51606.8,809717,21
24201.2,674703,21
431684,909055,11
867702,539689,9
181463,681356,25
83285,551592,5
222907,367321,28
645039,204810,8
226356,646199,25
327555,536271,6
824000,496353,9
428327,406476,20
353343,761437,14
807184,570910,9
930357,628285,0
92684.7,172002,24
552599,373272,20
204382,832179,25
36927.4,87313.5,12
28626.4,466903,16
526414,271462,8
291818,392804,28
687613,829432,13
519364,400342,20
181280,697073,25
580798,322977,8
155553,763665,21
823634,386181,26
5188.15,485244,16
314951,387188,28
87374.5,286569,24
369579,664937,2
110599,124058,12
466018,993011,11
140568,60670.8,12
966460,93386.6,19
224799,10223.7,29
887753,548235,9
146855,568163,5
439680,608264,2
408795,683889,14
284341,882321,18
832118,471419,9
596698,269601,8
785943,322611,26
149480,888730,17
623951,311472,8
928434,290872,23
61555.8,276894,24
332408,43824.6,29
578753,575457,1
953764,961333,7
115055,927549,17
387066,959655,18
958892,664357,0
612751,867275,11
445051,646779,2
360942,625324,2
491501,792779,14
614917,318613,8
749748,144169,4
179388,494827,16
840571,351238,26
148686,386486,16
423139,978332,18
281991,76357.3,29
322520,762780,25
858852,458541,9
248482,516007,6
667135,180212,8
397900,364879,20
497147,718101,14
70345.2,119938,12
915.555,480575,16
969085,348094,23
153752,453322,16
726249,845943,13
947050,548692,0
16296.9,282540,24
474471,602802,2
19501.3,431471,16
373302,12390.5,29
602588,263558,8
770775,443617,9
14282.7,856319,17
591632,999390,11
779107,207587,26
428510,828364,14
434187,256691,15
287179,519333,6
422285,330058,20
522050,876949,11
445509,474288,20
293619,942320,18
533799,335704,20
39185.8,530259,5
606616,21118.8,22
869930,228797,26
34424.9,353465,16
624226,870815,11
264504,741905,25
635578,67903.7,4
583697,146428,22
244392,617603,6
180090,954588,17
820276,580309,9
455916,628590,2
686697,701010,3
662893,351085,8
984252,741539,0
4150.52,219459,24
290750,323801,28
996948,438795,23
865474,182440,19
743370,67934.2,4
824702,415021,9
439161,804163,14
510300,522965,2
584002,676229,3
909330,882412,7
570849,980193,11
343211,894925,18
246986,955870,18
897824,570177,0
284158,198523,27
332713,810999,18
391980,246101,15
616504,327860,8
184698,807489,25
908719,35432,19
489456,327158,20
873257,96957.3,19
691061,637318,3
788446,612934,9
968230,957976,7
139714,421278,16
613239,94302.2,22
366680,712027,14
669820,971313,13
313852,287332,28
490555,264199,15
826777,439161,9
140446,456465,16
968291,701254,0
470687,806940,14
628437,279824,8
792444,61098.1,4
991729,907987,7
10986.7,923612,17
529008,322642,8
465651,943571,11
29023.1,659627,5
183355,176855,27
793909,923215,13
420911,406690,20
626301,438581,1
863643,446028,23
752922,963408,13
296213,744804,25
487320,42237.6,22
587359,798517,3
358562,362774,28
56917,334483,24
747673,435133,9
352611,558061,6
902341,998169,7
471572,500931,20
672597,274850,8
151280,351878,16
545671,687490,3
144169,190985,27
684927,18189,4
510331,417463,20
821558,394787,26
634449,984008,11
129337,13641.8,12
823817,950224,13
763054,311563,26
697287,471786,1
679342,486221,1
757439,773583,10
815058,971892,13
172338,539048,5
792779,821345,10
506363,112583,22
185369,56581.3,12
555651,575426,2
122715,53712.6,12
188025,752220,25
791833,43305.8,4
783868,150365,4
289560,967650,18
150761,361644,16
460952,358501,20
262551,182287,27
920652,714682,0
479873,265999,15
535112,187628,22
670248,132939,4
363781,355327,28
481979,446272,20
543962,599719,2
568743,258553,8
980834,230781,19
429456,49440,29
96743.7,142766,12
351634,448805,28
427564,570879,2
345622,189154,15
651387,566027,1
561632,685049,3
826258,244697,26
112247,319071,24
316843,825465,18
108585,648579,5
236885,60152,29
680715,959502,13
345012,28717.9,29
419019,511124,2
333628,518357,6
667776,58687.1,4
468215,475814,20
48463.4,437696,16
692465,429456,1
117344,770623,21
738578,451613,9
788171,833766,13
596515,296182,8
709799,929441,13
25879.7,926817,17
796838,867977,13
765313,871029,13
199286,2746.67,12
829646,823023,10
789453,301218,26
913724,793512,7
361461,804926,14
561815,998871,11
813715,153905,4
547746,713950,3
231635,750603,25
956786,612812,0
645528,242073,8
902493,809687,7
915586,931516,7
764214,19318.2,4
335246,114139,29
429090,100009,29
753563,795923,10
381512,854518,18
935118,419111,23
736839,466536,9
119510,713401,21
582110,467177,1
940001,237831,19
396405,784387,14
635823,205298,8
995392,352245,23
471908,408277,20
510880,71474.3,22
85573.9,122745,12
495041,742210,14
740257,376141,26
460372,61311.7,22
803522,552812,9
151921,12817.8,12
808496,602435,9
726981,105960,4
826167,734886,10
907437,59877.3,19
198614,58442.9,12
205908,815210,25
583758,767602,3
623829,302683,8
365215,840449,18
909177,338603,23
413739,388409,20
668081,470748,1
569292,434034,1
468154,696036,14
678243,606525,3
684744,830073,13
184210,660970,25
341319,63509,29
766137,470443,9
714866,4944,4
964446,838221,7
133122,420362,16
761040,751915,10
316599,51912,29
308176,181402,27
930540,463698,23
56733.9,826716,21
844203,941771,7
45716.7,983917,17
63478.5,197089,24
701102,534196,1
541368,105960,22
784295,601856,9
195288,99093.6,12
749535,296640,26
605457,204108,8
340678,778008,14
149388,278207,24
409925,279427,15
878323,767815,10
293222,333872,28
378826,520188,6
259316,873684,18
320658,878231,18
184027,762810,25
484298,634541,2
314402,282144,28
925840,532823,0
402905,754509,14
687460,5859.55,4
236824,490280,6
228980,857967,18
284188,182348,27
665548,756584,3
454237,402875,20
68636.1,823298,21
447584,585131,2
653645,427137,1
478957,428236,20
756157,614521,9
914640,673879,0
220435,580279,6
204779,290841,27
309702,320444,28
31586.7,895505,17
624561,235115,8
463881,353679,20
909116,90884.1,19
730308,584246,9
156804,537767,5
624531,231666,8
227332,421430,28
158269,732383,21
375195,574389,2
511155,977325,11
795526,721427,10
209021,911252,17
638844,733207,3
427900,619922,2
57161.2,821375,21
984069,373760,23
846675,521348,9
566942,339518,8
268288,576220,6
717887,870174,13
787866,243477,26
582873,56856,22
899258,220344,19
197058,207526,27
9491.26,447432,16
614185,720603,3
695059,630909,3
204657,84994,12
608234,544115,1
533586,73091.8,22
49958.8,155553,12
21301.9,235481,24
851955,507340,9
707694,175848,4
852840,160955,19
