x,y,c
596454,648793,10
38453.3,534654,6
653127,345561,8
279366,237190,18
612537,899167,3
609699,472610,9
231330,864895,17
217933,478713,2
130833,380016,16
992218,603412,0
453261,183935,14
898923,92104.9,1
682394,712577,10
649922,433058,9
255654,175878,18
26245.9,784967,12
112674,294321,16
673971,709006,10
982971,278634,7
213660,702658,6
139775,810511,12
732841,510880,9
661367,347362,8
787347,497177,9
70802.9,153417,5
548173,117069,4
696707,180273,8
317270,373821,18
332835,406812,18
927152,677572,0
902463,624897,0
158544,398206,16
974548,50172.4,1
882595,224769,1
263924,670217,2
783380,843867,3
794519,40772.7,1
872463,53682.1,1
345225,431867,2
185553,862362,12
253273,928220,17
689627,2136.3,4
744835,435987,9
138401,256844,16
824366,658956,0
33204.1,662832,6
506485,107883,4
587481,640431,11
941160,226295,1
292947,58381.9,14
891202,872494,19
959227,760460,19
195776,822352,17
577624,810358,13
416852,771935,13
667043,270058,8
946287,648122,0
518815,333567,15
571978,7354.96,4
595721,728507,10
987915,38270.2,1
881497,87405,1
108982,310617,16
845759,110752,1
445540,56489.8,14
512345,414716,15
324351,552110,2
518571,608692,11
542711,217597,4
657216,999878,3
230903,491653,2
824091,4028.44,1
404035,493210,2
179083,477371,16
29297.8,77669.6,5
291787,395245,18
547014,256600,15
707633,222053,8
784326,201910,8
366527,558733,2
219550,323344,18
251442,852077,17
712516,315226,8
170415,726524,6
239509,744041,17
304880,475997,2
987762,810938,19
711905,60914.9,4
492233,504929,11
979888,215552,1
470046,582110,11
323283,607715,2
742821,793298,10
194464,34852.1,5
265023,658956,2
608356,9277.63,4
918912,983367,19
449507,407392,15
519211,332408,15
680502,758507,10
520463,999237,13
224006,852321,17
358379,670400,11
973601,275155,7
312815,211005,18
521470,871181,13
374310,832881,17
406110,585681,11
959014,520371,0
597217,316080,15
566912,91982.8,4
180090,887753,12
748039,791772,10
399274,721061,11
147435,963652,12
996033,780847,19
74922.9,285806,16
752800,627155,10
109592,356273,16
965148,444197,7
829066,250526,8
820276,433210,7
974212,144017,1
244.148,543016,6
346843,327342,18
868313,803369,19
613941,69551.7,4
966094,144810,1
85268.7,927732,12
872036,162023,1
564592,383374,15
370952,426374,2
672353,236488,8
989135,308573,7
728874,125553,4
880459,453261,7
490585,998871,13
433729,681784,11
878750,456679,7
434828,812799,13
450209,746422,11
782373,306467,8
863308,943419,19
251045,381634,18
107822,619098,6
242561,952788,17
927641,205542,1
490890,9582.81,14
787255,439070,9
915738,539476,0
49287.4,830988,12
876247,400586,7
858364,192724,1
585223,312937,15
698935,963866,3
33082.1,972167,12
830531,577258,0
61372.7,832575,12
930418,473373,7
845027,974670,19
416639,767724,17
614185,294168,8
207801,108554,5
598010,651601,10
224219,61433.8,5
525040,222419,15
874813,545915,0
197211,722221,6
229621,555223,2
289193,63753.2,14
672689,735527,10
237465,967437,17
691794,512131,9
499619,711051,11
213782,452651,2
208533,200751,5
661519,574175,9
943693,490768,7
816004,460250,7
616230,405164,9
742912,476577,9
944304,644826,0
604938,189459,4
300882,317087,18
263009,420698,2
476119,837397,13
289956,343608,18
734550,239082,8
505600,760979,13
88473.2,718497,6
520310,332499,15
577441,362285,15
166082,162816,5
166387,75502.8,5
227393,942839,17
275979,379711,18
683126,887478,3
560533,603839,11
859951,151402,1
982757,672079,0
603412,359844,15
117405,827937,12
917570,487014,7
579974,846706,13
636128,676199,10
141758,203833,5
689932,847530,3
87954.3,911832,12
552843,206977,4
321207,934935,17
606769,178106,4
239448,866298,17
589648,952269,13
145421,531388,6
105808,917264,12
501083,986908,13
507096,804773,13
350597,645528,11
424329,616565,11
323588,594073,2
965117,377789,7
420484,213263,14
220832,640400,6
901852,577502,0
368084,553697,2
675466,434004,9
433210,352214,15
225410,462569,2
837397,409101,7
980590,619129,0
279214,693258,17
702109,299173,8
466659,673757,11
604175,441298,9
805994,560015,0
134404,153996,5
516861,378430,15
257912,615223,2
894467,887082,19
331004,487716,2
706931,848872,3
850032,541307,0
125370,840846,12
134281,197851,5
256355,701285,17
982238,943510,19
412549,31251,14
144963,609455,6
836024,996521,19
722617,32441.2,4
810266,147160,1
925535,193579,1
83285,208258,5
684622,225379,8
400372,921690,13
963012,296304,7
838343,162236,1
944304,953917,19
666311,834040,3
173101,658193,6
756645,602161,9
826472,590747,0
258889,453932,2
226661,6103.7,5
455367,539109,11
91464,27131,5
561815,834681,13
479171,498947,11
848903,40040.3,1
553392,931761,13
961455,861599,19
785546,307566,8
830042,612354,0
661184,222327,8
228492,961394,17
980651,111087,1
953337,840175,19
74068.4,781823,12
917020,79531.2,1
307077,790490,17
276315,428846,2
762322,949644,3
187262,331217,18
571795,100406,4
15686.5,314096,16
664327,819544,3
958617,232276,1
311930,601032,2
173681,991638,12
432142,875698,13
798975,916868,3
752159,630879,10
791650,723777,10
295694,997497,17
456404,247139,15
834010,601764,0
986785,779443,19
577654,365062,15
440168,222358,14
98880,397382,16
428388,363384,15
889767,296243,7
556139,592578,11
705741,156774,4
409742,391278,15
542070,546556,11
804102,83895.4,1
364666,223395,18
171911,766594,6
196631,103214,5
542283,141423,4
468123,541978,11
635945,315867,8
296121,4669.33,14
326090,595691,2
200171,283517,18
199103,38361.8,5
299265,216651,18
326426,159368,14
905942,980193,19
752403,826319,3
254463,96072.3,14
734764,160466,8
501816,951231,13
574541,312235,15
742058,474349,9
60487.7,417890,16
207953,301157,18
259346,999512,17
717246,890805,3
727470,665700,10
384411,271462,18
332682,332133,18
284799,7751.7,14
875118,432814,7
751976,226997,8
714805,860652,3
936308,738853,0
771325,783929,10
778863,58442.9,1
684927,159490,4
281777,120853,14
742698,827601,3
515000,282113,15
503922,652944,11
806696,461592,7
28748.4,398816,16
654622,618152,10
351482,5310.22,14
685476,793939,10
465987,821345,13
108524,328471,16
733848,231941,8
183050,168035,5
408521,155980,14
867672,95950.2,1
18585.8,187140,5
675527,812616,10
791162,842372,3
438612,725669,11
252846,585223,2
821039,696402,0
741325,138524,4
632893,449538,9
920469,211158,1
912656,521683,0
646138,266396,8
990905,116153,1
795282,476791,9
943724,680319,0
80629.9,668020,6
621845,46205,4
546220,979125,13
417646,204108,14
503861,279763,15
740989,835414,3
250679,216651,18
432936,240455,15
128483,230171,5
685415,885800,3
472121,120426,14
75045,84841.5,5
870724,867824,19
689535,947020,3
58656.6,555467,6
645833,300851,8
786340,525712,9
201514,448256,16
318461,449324,2
762352,959746,3
899564,928068,19
22278.5,902890,12
728294,703909,10
856075,530168,0
830592,646046,0
47608.9,166204,5
831629,546587,0
103610,449507,16
128208,508560,16
895413,828394,19
482467,477218,15
320414,908322,17
713736,374187,8
198553,522813,2
91067.2,466872,16
848598,878597,19
342631,171117,14
845515,432508,7
27802.4,564898,6
970092,917783,19
489822,610462,11
949065,774224,19
841578,570544,0
876522,779077,19
565233,479751,9
824885,543016,0
448866,925047,13
727042,359935,8
865474,923185,19
761437,297311,8
949950,480850,7
825068,19531.8,1
168188,613697,6
861599,266610,7
227821,303964,18
445631,796625,13
375408,224586,18
738304,562395,9
987274,165838,1
344249,559099,2
111637,105808,5
344676,774071,17
388928,880795,17
478744,616443,11
683554,571642,9
720206,730766,10
935942,145482,1
975280,826197,19
307077,706015,17
934324,710410,0
768181,36744.3,1
869472,726127,0
8484.15,91647.1,5
8209.48,877438,12
21515.5,823634,12
654530,722556,10
105472,369304,16
96896.3,230018,5
407575,250099,18
167150,867061,12
674520,33173.6,4
711692,838771,3
670095,945067,3
842433,251991,8
910794,369213,7
265358,656972,2
74984,115207,5
869259,556597,0
787194,941801,3
720786,685171,10
589831,177557,4
277352,774529,17
917997,535997,0
624104,769860,10
908506,487503,7
487350,654530,11
34272.3,960814,12
304209,818659,17
978484,818934,19
354564,885067,17
976562,620014,0
519333,712302,11
185858,752647,6
238746,554460,2
611499,257057,8
331980,695608,11
855098,628956,0
130039,917478,12
578631,779870,10
494125,527848,11
219214,221290,18
362926,122.074,14
273263,571856,2
122868,174352,5
517228,786523,13
949461,73366.5,1
972320,195837,1
948698,320292,7
374554,648610,11
62715.5,527085,6
508499,896542,13
917142,487899,7
122898,971648,12
702078,176092,8
400006,808100,17
425306,38667,14
216132,878658,17
71016.6,528703,6
841365,273293,7
974303,841487,19
397656,572375,11
699637,49562.1,4
461653,179937,14
518784,887692,13
776269,614093,0
841945,947935,19
257088,721183,17
295572,635304,2
466475,17029.3,14
180242,522324,2
603046,486099,9
411328,362468,15
949492,310556,7
367290,593493,2
752831,286477,8
971770,312174,7
810999,231086,8
437391,56154.1,14
728965,626087,10
32868.4,909146,12
12421,196356,5
618122,81392.9,4
13214.5,218909,5
155766,830226,12
351451,219184,18
573656,366.222,4
941740,462447,7
846248,209693,1
268227,416822,18
610920,401318,9
211432,272164,18
660298,760399,10
653706,772332,10
879849,470382,7
404248,183905,14
257118,92226.9,14
815973,303995,8
99093.6,107974,5
934782,129704,1
180425,9216.59,5
261177,299661,18
838649,851772,19
328379,793909,17
649525,66194.6,4
445265,771111,13
889554,137547,1
235450,955626,17
141453,166540,5
152165,785821,12
753777,929197,3
88229,723655,6
45564.1,482406,16
655934,831996,3
783715,249092,8
806543,70345.2,1
171300,478011,16
321574,872646,17
3723.26,640217,6
458449,570513,11
391003,318247,15
802271,245796,8
144353,90975.7,5
282540,751549,17
198462,442824,16
488052,66408.3,14
920804,454360,7
977416,961303,19
465102,587939,11
362835,286508,18
86733.6,892270,12
665304,159673,4
174352,36408.6,5
926054,69826.3,1
294839,376751,18
435591,540452,11
415967,377514,15
334758,637288,2
295083,779046,17
874783,389080,7
421216,558000,11
422864,239021,15
502304,577380,11
488876,83498.6,14
920591,505112,0
753471,410199,9
464034,715964,11
424787,643483,11
604633,103366,4
360668,165593,14
260079,644704,2
396710,735130,11
970031,806055,19
337077,290628,18
364940,72542.5,14
223762,536882,2
331217,662496,2
923429,383648,7
4394.67,464614,16
885495,372662,7
279641,43000.6,14
255989,806940,17
537461,814692,13
500687,519395,11
371319,842067,17
429029,201819,14
894864,724509,0
136814,94149.6,5
324198,441237,2
27375.1,724815,6
605701,320933,8
855586,427931,7
506638,213355,15
786431,660360,0
443037,42054.5,14
900815,831843,19
997986,848659,19
534837,567003,11
219855,824000,17
435591,162114,14
2807.7,284707,16
77364.4,612995,6
766778,719077,10
734275,90304.3,4
899960,520951,0
172704,257607,18
622578,477096,9
235633,484848,2
707236,99276.7,4
263741,934263,17
468825,120548,14
364055,809870,17
243995,531907,2
115787,891934,12
840175,45411.5,1
524155,948271,13
771599,457686,9
19409.8,851192,12
140812,678457,6
175451,354656,16
394024,808405,17
713858,630634,10
499344,222480,15
393902,944517,13
999512,765648,19
687368,400555,9
492233,520707,11
825282,626179,0
24109.6,790582,12
10986.7,719626,6
268258,571520,2
437849,881436,13
819269,506577,0
361553,10956.1,14
104160,724998,6
980163,301370,7
903684,717154,0
390454,634297,11
923307,91982.8,1
549791,483383,9
881466,339396,7
94241.2,209601,5
808435,197821,1
179998,195990,5
307566,535325,2
343852,349284,18
40070.8,410901,16
850215,217109,1
281625,821070,17
227729,454604,2
691275,178289,8
826197,752861,19
51423.7,436201,16
366008,732902,17
310221,599139,2
737114,842372,3
407849,754204,11
851558,91769.2,1
722404,367046,8
294717,655202,2
151555,14740.4,5
974212,66530.4,1
482528,613117,11
61647.4,87771.2,5
413587,159917,14
384442,436872,2
8819.85,680258,6
174657,564776,6
110324,54963.8,5
852840,689474,0
929502,360851,7
429151,451735,15
315043,875301,17
281381,982513,17
673849,628315,10
631428,985412,3
826167,940275,19
123051,768212,12
838588,393750,7
624622,127903,4
714194,776147,10
865749,730155,0
360820,319956,18
894894,250954,7
128697,688253,6
737083,190985,8
28870.5,222663,5
163701,56276.1,5
146031,624561,6
286050,647298,2
362255,91158.8,14
872921,638874,0
939238,611225,0
997925,587512,0
392193,259468,18
968444,98818.9,1
51606.8,541795,6
598346,249367,8
373547,758904,17
889370,608386,0
55330.1,601184,6
203681,473220,2
959777,383526,7
167943,340281,16
375469,105594,14
972900,306833,7
871944,500107,7
547624,163671,4
561632,39887.7,4
417463,518998,2
593371,132908,4
24384.3,513901,16
788263,73152.9,1
26429,677114,6
120457,355693,16
718741,342296,8
864406,334269,7
361492,945677,17
301981,521012,2
983581,552385,0
534593,728568,11
279244,261727,18
796899,359294,7
654775,828486,3
352092,76357.3,14
436842,43488.9,14
183050,477737,2
850795,263405,7
905545,855617,19
736930,88381.6,4
247414,291269,18
226966,691183,6
680380,828578,3
868068,816797,19
988952,916135,19
91616.6,130711,5
336344,335276,18
597644,517808,9
365886,57618.9,14
289193,247658,18
682272,533708,9
972503,753258,19
318308,423597,2
257759,239601,18
129093,368633,16
84109,575945,6
97384.6,693899,6
166143,51606.8,5
903256,550340,0
554888,718802,11
432539,578417,11
537706,327921,15
800317,324229,8
400647,410901,15
567492,993927,13
266549,6378.37,14
761589,312784,8
427046,976806,13
697134,891171,3
432569,961699,13
53682.1,210944,5
815088,875027,19
835780,763970,19
821589,603473,0
333293,616352,2
52217.2,332743,16
648183,370983,8
556841,836024,13
377667,775536,17
865932,231910,1
275033,701559,17
748070,285470,8
762505,527421,9
314676,403882,18
683615,717154,10
564257,200781,4
268197,225318,18
694327,988495,3
575060,899289,13
636769,934782,3
296274,918699,17
414228,13550.2,14
379772,135350,14
198462,411512,16
76265.8,575884,6
501144,851894,13
371593,973815,13
865719,486435,7
945250,629292,0
885769,710807,0
432752,779260,13
468917,605029,11
480697,623707,11
128941,811701,12
500168,819788,13
838435,666768,0
768303,249886,8
743767,414930,9
224769,816706,17
951567,500351,7
585620,543748,9
769127,346843,8
875057,988708,19
347209,856471,17
783044,532975,9
751976,184973,8
15625.5,121220,5
214576,324412,18
643300,112186,4
793756,757683,10
993164,692770,0
61494.8,78890.3,5
500809,427839,15
817652,114383,1
759148,588580,9
369427,862941,17
401776,554094,11
712760,623005,10
62959.7,433973,16
140965,113468,5
86916.7,740959,6
511399,350291,15
544420,77822.2,4
746239,636036,10
77394.9,15991.7,5
255928,382031,18
758415,257790,8
974090,733848,0
145726,420850,16
711447,238319,8
662374,978149,3
694937,199133,8
952574,663625,0
580004,41535.7,4
597766,632191,10
41077.9,71169.2,5
130833,468581,16
373394,591906,2
297128,399823,18
510788,568773,11
598407,404492,15
600452,7843.26,4
947600,951628,19
902524,102451,1
380322,472610,2
424604,86947.2,14
842433,991028,19
485366,773278,13
722373,235633,8
448866,43794.1,14
651601,665700,10
312326,263833,18
776696,769127,10
783746,781304,10
842952,378948,7
82125.3,528581,6
640950,216163,8
54689.2,350902,16
